"Station Name","MAC Address","Org Name","Start Date","Start Time Zone","End Date","End Time Zone","Transaction Date (Pacific Time)","Total Duration (hh:mm:ss)","Charging Time (hh:mm:ss)","Energy (kWh)","GHG Savings (kg)","Gasoline Savings (gallons)","Port Type","Port Number","Plug Type","EVSE ID","Address 1","Address 2",City,State/Province,"Postal Code",Country,Latitude,Longitude,Currency,Fee,"Ended By","Plug In Event Id","Driver Postal Code","User ID","Start SOC","End SOC",County,"System S/N","Model Number"
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-01 17:18:44",PST,"2020-02-01 17:50:01",PST,"2020-02-01 17:50:42",00:31:16,00:31:08,2.021,0.849,0.254,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.220,"Plug Out at Vehicle",5375,93405,4302971,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-01 14:41:51",PST,"2020-02-01 17:02:40",PST,"2020-02-01 17:04:13",02:20:48,01:55:49,6.133,2.576,0.770,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.670,"Plug Out at Vehicle",1580596903,91773,19834051,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-01 12:53:10",PST,"2020-02-01 16:33:28",PST,"2020-02-01 16:34:08",03:40:17,00:01:14,0.021,0.009,0.003,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.000,"Plug Out at Vehicle",5836,92677,20170031,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-01 12:13:12",PST,"2020-02-01 15:36:44",PST,"2020-02-01 15:38:08",03:23:32,01:51:45,12.939,5.434,1.624,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.420,"Plug Out at Vehicle",5835,92009,1782891,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-01 14:12:00",PST,"2020-02-01 15:21:33",PST,"2020-02-01 15:22:25",01:09:32,01:09:20,3.833,1.610,0.481,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.420,"Plug Out at Vehicle",5373,94024,319415,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-01 12:32:44",PST,"2020-02-01 13:27:59",PST,"2020-02-01 13:28:41",00:55:14,00:55:00,6.431,2.701,0.807,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.710,"Plug Out at Vehicle",3219,96753,20381071,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-01 12:12:31",PST,"2020-02-01 13:08:16",PST,"2020-02-01 13:08:55",00:55:49,00:55:17,6.005,2.522,0.754,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.660,"Plug Out at Vehicle",5372,93420,1260731,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-01 10:37:34",PST,"2020-02-01 12:34:59",PST,"2020-02-01 12:35:44",01:57:25,01:34:05,4.937,2.074,0.620,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.540,Customer,3260,93420,379067,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-01 07:20:20",PST,"2020-02-01 11:21:07",PST,"2020-02-01 11:21:52",04:00:47,04:00:35,15.484,6.503,1.943,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.780,"Plug Out at Vehicle",1580570413,93442,21100071,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-01 07:23:31",PST,"2020-02-01 10:37:30",PST,"2020-02-01 10:38:14",03:13:59,02:34:16,8.778,3.687,1.102,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.970,"Plug Out at Vehicle",5371,93405,648859,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-01 09:18:41",PST,"2020-02-01 10:27:59",PST,"2020-02-01 10:28:43",01:09:22,01:09:05,7.971,3.348,1.000,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.880,"Plug Out at Vehicle",1580577514,93405,20901711,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-31 22:38:39",PST,"2020-02-01 04:04:13",PST,"2020-02-01 04:05:08",05:25:37,05:25:21,4.824,2.026,0.605,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,9.090,"Plug Out at Vehicle",3259,80303,690701,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-01 01:16:45",PST,"2020-02-01 02:20:29",PST,"2020-02-01 02:21:17",01:03:43,01:03:36,4.040,1.697,0.507,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.440,"Plug Out at Vehicle",5834,93410,20984591,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-31 20:10:14",PST,"2020-01-31 22:31:20",PST,"2020-01-31 22:32:26",02:21:10,02:20:56,9.120,3.830,1.145,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.000,"Plug Out at Vehicle",5370,80303,690701,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-31 16:06:36",PST,"2020-01-31 18:02:25",PST,"2020-01-31 18:03:08",01:55:47,01:55:36,13.156,5.526,1.651,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.450,"Plug Out at Vehicle",5256,N/A,,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-31 14:19:45",PST,"2020-01-31 17:47:27",PST,"2020-01-31 17:50:21",03:27:41,01:59:06,12.861,5.402,1.614,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.410,"Plug Out at Vehicle",4427,93422,1853321,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-31 13:26:18",PST,"2020-01-31 17:16:58",PST,"2020-01-31 17:18:43",03:50:39,03:25:33,11.126,4.673,1.396,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.220,"Plug Out at Vehicle",3258,93402,4131601,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-31 15:54:39",PST,"2020-01-31 17:07:50",PST,"2020-01-31 17:08:31",01:13:11,00:00:42,0.003,0.001,0.000,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.000,"Plug Out at Vehicle",5833,92677,20170031,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-31 12:41:58",PST,"2020-01-31 17:04:18",PST,"2020-01-31 17:06:20",04:22:20,01:03:48,6.217,2.611,0.780,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,2.910,"Plug Out at Vehicle",5255,93422,1248301,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-31 14:24:32",PST,"2020-01-31 16:55:06",PST,"2020-01-31 16:55:52",02:30:34,02:30:23,15.015,6.306,1.884,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.650,"Plug Out at Vehicle",5369,93402,4813631,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-31 14:04:35",PST,"2020-01-31 16:42:23",PST,"2020-01-31 16:44:06",02:37:51,02:37:32,5.049,2.120,0.634,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.560,"Plug Out at Vehicle",4426,93433,19841161,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-31 14:12:26",PST,"2020-01-31 16:22:35",PST,"2020-01-31 16:23:30",02:10:09,00:48:03,4.972,2.088,0.624,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.550,"Plug Out at Vehicle",3218,94539,4334541,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-31 12:30:23",PST,"2020-01-31 15:53:10",PST,"2020-01-31 15:53:51",03:22:53,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",3217,92677,20170031,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-31 12:22:42",PST,"2020-01-31 15:35:24",PST,"2020-01-31 15:36:21",03:12:42,01:56:08,6.110,2.566,0.767,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.670,"Plug Out at Vehicle",5831,93444,2922011,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-31 13:45:13",PST,"2020-01-31 15:30:01",PST,"2020-01-31 15:30:55",01:44:52,01:44:35,5.966,2.506,0.749,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.660,"Plug Out at Vehicle",5832,93401,1141501,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-31 12:02:27",PST,"2020-01-31 15:18:55",PST,"2020-01-31 15:19:39",03:16:32,03:16:13,23.532,9.883,2.953,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,2.590,"Plug Out at Vehicle",3257,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-31 11:56:33",PST,"2020-01-31 15:04:11",PST,"2020-01-31 15:06:22",03:07:38,00:55:09,5.900,2.478,0.741,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.650,"Plug Out at Vehicle",5254,93401,835699,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-31 10:58:23",PST,"2020-01-31 14:31:33",PST,"2020-01-31 14:32:27",03:33:10,00:03:46,0.144,0.060,0.018,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.020,"Plug Out at Vehicle",5368,93405,4302971,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-31 09:20:24",PST,"2020-01-31 13:51:09",PST,"2020-01-31 13:51:57",04:30:45,03:29:37,11.347,4.766,1.424,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,4.320,"Plug Out at Vehicle",5366,94546,540201,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-31 08:33:58",PST,"2020-01-31 13:41:35",PST,"2020-01-31 13:43:06",05:07:37,01:34:48,4.961,2.084,0.623,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,7.310,"Plug Out at Vehicle",3214,93433,378691,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-31 10:12:54",PST,"2020-01-31 13:30:16",PST,"2020-01-31 13:31:24",03:17:26,03:17:13,3.861,1.621,0.485,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.420,"Plug Out at Vehicle",4421,93402,710899,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-31 10:56:02",PST,"2020-01-31 13:08:26",PST,"2020-01-31 13:10:31",02:12:24,01:12:04,3.652,1.534,0.458,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.400,"Plug Out at Vehicle",1580496956,94583,2800441,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-31 11:04:30",PST,"2020-01-31 12:43:12",PST,"2020-01-31 12:43:55",01:38:41,01:08:54,2.320,0.974,0.291,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.260,"Plug Out at Vehicle",3255,93420,379067,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-31 12:01:03",PST,"2020-01-31 12:02:20",PST,"2020-01-31 12:03:03",00:01:16,00:00:49,0.087,0.037,0.011,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,Customer,3256,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-31 11:56:21",PST,"2020-01-31 11:58:21",PST,"2020-01-31 11:58:30",00:02:00,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,Timeout,1580500573,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-31 11:55:03",PST,"2020-01-31 11:55:43",PST,"2020-01-31 11:56:57",00:00:40,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",3216,93401,835699,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-31 07:59:12",PST,"2020-01-31 11:55:06",PST,"2020-01-31 11:56:44",03:55:58,03:55:44,15.155,6.365,1.902,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.670,"Plug Out at Vehicle",1580486344,93446,21102551,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-31 11:53:53",PST,"2020-01-31 11:54:32",PST,"2020-01-31 11:55:45",00:00:39,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",3215,93401,835699,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-31 07:54:05",PST,"2020-01-31 11:53:48",PST,"2020-01-31 11:54:48",03:59:43,01:36:21,5.991,2.516,0.752,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.660,"Plug Out at Vehicle",5829,93420,1260731,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-31 11:14:37",PST,"2020-01-31 11:50:16",PST,"2020-01-31 11:51:06",00:35:38,00:35:18,4.076,1.712,0.512,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.450,"Plug Out at Vehicle",4424,93403,2347071,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-31 08:00:01",PST,"2020-01-31 11:41:27",PST,"2020-01-31 11:42:56",03:41:26,03:29:16,12.756,5.357,1.601,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,1.400,"Plug Out at Vehicle",3213,93407,19697591,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-31 08:14:10",PST,"2020-01-31 11:30:01",PST,"2020-01-31 11:32:52",03:15:51,02:44:09,18.046,7.579,2.265,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.990,"Plug Out at Vehicle",5253,93449,404097,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-31 08:08:46",PST,"2020-01-31 11:30:31",PST,"2020-01-31 11:31:32",03:21:45,02:01:08,6.251,2.625,0.785,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.690,"Plug Out at Vehicle",5252,93442,20631051,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-31 10:24:25",PST,"2020-01-31 11:01:15",PST,"2020-01-31 11:02:42",00:36:49,00:36:32,2.019,0.848,0.253,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.220,"Plug Out at Vehicle",4423,91606,4528401,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-31 09:33:29",PST,"2020-01-31 10:58:11",PST,"2020-01-31 10:59:11",01:24:42,00:57:23,3.449,1.449,0.433,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.380,"Plug Out at Vehicle",5367,93405,4302971,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-31 07:12:12",PST,"2020-01-31 10:41:04",PST,"2020-01-31 10:42:29",03:28:52,02:31:51,13.976,5.870,1.754,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.540,"Plug Out at Vehicle",1580483528,93446,1183311,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-31 07:56:46",PST,"2020-01-31 10:33:18",PST,"2020-01-31 10:34:17",02:36:34,02:20:27,15.509,6.514,1.946,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.710,"Plug Out at Vehicle",5830,93465,4826691,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-31 08:03:47",PST,"2020-01-31 10:06:56",PST,"2020-01-31 10:08:06",02:03:09,01:46:52,8.037,3.375,1.009,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.880,"Plug Out at Vehicle",4419,94582,2376781,,,"San Luis Obispo County",142741005544,CT4025-HD
